pair_id,strategy,predicted,match,hate_text,counter_text
CCL_7398_logical_refutation,Logical Refutation,Logical Refutation,1,所以他是gay，然后跑到反同群里面开盒，是这样吗？还是你们是....,用个体行为否定整个群体的立场，本质上和你们攻击同性恋者时的逻辑如出一辙——都是把个别极端案例当成全体特征，这种双重标准的推理漏洞恰恰暴露了你们自身立场的虚伪性。
CCL_5565_logical_refutation,Logical Refutation,Logical Refutation,1,崇洋媚外本身就是一种种族主义，这种行为不也是看皮肤说事么？他们有啥资格指责别人？,将对特定文化的偏好直接等同于种族主义，忽略了文化认同、历史背景等多元因素，这种非黑即白的归因本身存在逻辑跳跃。用单一标准评判复杂社会现象，反而暴露了以偏概全的认知局限。
CCL_7398_fact_based_response,Fact-Based Response,Positive Reinterpretation,0,所以他是gay，然后跑到反同群里面开盒，是这样吗？还是你们是....,我认识的同性恋朋友中，有人曾误入反同群组寻求理解，后来通过沟通改变了对方偏见。其实很多反同群组里的人自己都搞不清性少数群体真实状态，只是被误导了。
CCL_5565_fact_based_response,Fact-Based Response,Fact-Based Response,1,崇洋媚外本身就是一种种族主义，这种行为不也是看皮肤说事么？他们有啥资格指责别人？,我表姐在非洲援医时，当地医生主动向她请教病例，后来我们全家去他们医院回访，院长特意用中文写感谢信。我亲见黑人医护团队认真记录中文医嘱，这和崇洋媚外有什么关系？
CCL_1778_logical_refutation,Logical Refutation,Logical Refutation,1,我靠真能下得去手啊，我去主校区的时候也见过几个又黑又肥又丑看不清脸，可能是我的学校太好了女生都挺保守的，没听说也没看见哪个女生和黑人谈恋爱😅,你的推论存在双重标准和以偏概全的漏洞——既用个别现象否定整个群体，又默认自己校内的观察能代表所有人的选择，这种逻辑矛盾如同用某片树叶的颜色推断整片森林的死亡。
CCL_2939_fact_based_response,Fact-Based Response,Fact-Based Response,1,支持正义劲夫,我曾在本地社区见过几位来自该群体的志愿者，他们每天清晨在社区中心为独居老人送餐，服务态度比很多本地人更耐心细致。
CCL_2939_positive_reinterpretation,Positive Reinterpretation,Positive Reinterpretation,1,支持正义劲夫,其实每个人心中都有对正义的追求，或许我们可以多了解他们的初衷，用更包容的心态去沟通，找到共同点。
CCL_2939_logical_refutation,Logical Refutation,Logical Refutation,1,支持正义劲夫,将个别案例泛化为群体特征是典型的逻辑谬误，每个群体内部都存在多样性，不能因个别现象就全盘否定整个群体。
CCL_7398_positive_reinterpretation,Positive Reinterpretation,Positive Reinterpretation,1,所以他是gay，然后跑到反同群里面开盒，是这样吗？还是你们是....,每个人表达自我和寻求交流的方式都不尽相同，或许我们可以先放下标签，试着理解对方想要对话的真诚。差异本身不是对立的理由，用更开放的视角看待彼此，也许能发现意想不到的共鸣。
CCL_0487_fact_based_response,Fact-Based Response,Fact-Based Response,1,左白舔功令人作呕,我常去的咖啡馆老板就是左派，他每周组织免费职业培训，很多人因此找到工作。去年暴雨时他带头疏通下水道，浑身泥泞却说‘总得有人先动手’。
CCL_0487_logical_refutation,Logical Refutation,Logical Refutation,1,左白舔功令人作呕,将个别行为归咎于整个群体是典型的以偏概全，这种逻辑谬误无法支撑你的结论。用部分人的行为全盘否定整个群体，这种非黑即白的二分法本身就违背了基本的逻辑原则。
CCL_0487_positive_reinterpretation,Positive Reinterpretation,Positive Reinterpretation,1,左白舔功令人作呕,或许可以用更开放的心态去理解彼此的立场，把'差异'看作对话的起点而非对立的借口，这样我们反而能找到共同建设社会的方向。
CCL_1778_positive_reinterpretation,Positive Reinterpretation,Positive Reinterpretation,1,我靠真能下得去手啊，我去主校区的时候也见过几个又黑又肥又丑看不清脸，可能是我的学校太好了女生都挺保守的，没听说也没看见哪个女生和黑人谈恋爱😅,其实每个人的外貌特征都是独特的，就像不同的花有不同的美。或许我们更该关注的是彼此的品格与能力，而不是外在标签。不同文化背景下的审美和行为习惯本就多样，多些理解或许能发现更多美好。
CCL_5729_logical_refutation,Logical Refutation,Logical Refutation,1,其他的都不说，为她去非洲生活点赞，別赖在中国，中国不需要黑族,将某个群体整体排除在国家之外，与自身作为该国家居民的身份形成矛盾。中国接纳所有合法居住者，不论种族，这种双重标准的立场无法自洽。
CCL_4203_logical_refutation,Logical Refutation,Logical Refutation,1,你说的河南人偷井盖才是无关紧要的，都带调侃的味道，但广东是在文化，族群等方面被黑，你别混淆视听，各种社区贴吧用户进去知乎，用户质量素质越来越低，各种地域黑，粤黑会越来越多,你说河南人的调侃不重要而广东的文化歧视更严重，这本身就存在双重标准——如果某些地域偏见可以被接受，那所有歧视的标准就变成主观选择而非客观判断了。
CCL_5729_positive_reinterpretation,Positive Reinterpretation,Positive Reinterpretation,1,其他的都不说，为她去非洲生活点赞，別赖在中国，中国不需要黑族,其实每个文化都有独特的价值，或许我们可以用更平等的心态去理解不同背景的朋友？‘非洲裔’的称呼更中性一些，大家共处一地时多些包容，不是更容易让社会变得更温暖吗？
CCL_5729_fact_based_response,Fact-Based Response,Fact-Based Response,1,其他的都不说，为她去非洲生活点赞，別赖在中国，中国不需要黑族,我有个大学同学是非洲留学生，在中国生活了五年。他不仅考过了汉语六级，还主动教我们方言，去年疫情期间帮社区翻译防疫手册，大家现在都叫他'活地图老艾'
CCL_1778_fact_based_response,Fact-Based Response,Fact-Based Response,1,我靠真能下得去手啊，我去主校区的时候也见过几个又黑又肥又丑看不清脸，可能是我的学校太好了女生都挺保守的，没听说也没看见哪个女生和黑人谈恋爱😅,我之前在图书馆遇到过几位黑人留学生，他们和本地同学一起讨论学术问题，笑容很友好。我室友的表姐就和尼日利亚来的交换生交往两年了，对方中文说得很流利，还教大家跳非洲舞。
CCL_1733_positive_reinterpretation,Positive Reinterpretation,Positive Reinterpretation,1,是不是吧里这些nt贴都是阿娜发的？,其实每个人的表达方式都带着自己的独特视角，或许这些讨论能让我们更了解彼此的想法呢？
CCL_1733_fact_based_response,Fact-Based Response,Fact-Based Response,1,是不是吧里这些nt贴都是阿娜发的？,我经常在这个贴吧潜水，发现发nt贴的用户ID里有中文也有韩文，上周还看到一位韩国网友详细解答了关于济州岛旅游的问题，回复内容很专业。
CCL_5040_positive_reinterpretation,Positive Reinterpretation,Positive Reinterpretation,1,人不能总是被动防守，应该想办法主动进攻……我觉得，咱们应该跟黑人妹子交往。有没有谁知道，哪里能遇到黑人妹子呀？,其实呢，主动了解不同文化背景的人挺好的，比如多接触不同族群的朋友，能让人更理解世界的多样性。把'找黑人妹子'想成'认识新文化'，是不是感觉更轻松友善了？
CCL_4203_positive_reinterpretation,Positive Reinterpretation,Positive Reinterpretation,1,你说的河南人偷井盖才是无关紧要的，都带调侃的味道，但广东是在文化，族群等方面被黑，你别混淆视听，各种社区贴吧用户进去知乎，用户质量素质越来越低，各种地域黑，粤黑会越来越多,其实不同地方的文化差异就像各地的方言一样，都是中华文化的独特韵味。如果我们把对地域特色的讨论看作了解多样性的机会，或许能发现很多有趣的共同点，而不是把注意力放在标签上。
CCL_5040_fact_based_response,Fact-Based Response,Positive Reinterpretation,0,人不能总是被动防守，应该想办法主动进攻……我觉得，咱们应该跟黑人妹子交往。有没有谁知道，哪里能遇到黑人妹子呀？,我在大学国际交流中心遇到过几位非洲留学生，她们会在周末组织中文角活动。有位来自肯尼亚的女生教我们跳传统舞蹈，大家都觉得她的笑容特别有感染力。
CCL_6155_logical_refutation,Logical Refutation,Logical Refutation,1,有趣啊，和没道德的不用讲道德是吧，和我们讲什么道德？我学历不高，但知道平权本身是道德高地，被你学历歧视给拉到道德洼地对不对啊,您先预设了'学历高=歧视者'的对应关系，却没论证这种身份必然导致歧视的逻辑链条。平权原则本身是否被践踏，应看具体行为模式而非学历标签，这就像不能因某人穿黑衣就断定他犯过罪。
CCL_6155_positive_reinterpretation,Positive Reinterpretation,Positive Reinterpretation,1,有趣啊，和没道德的不用讲道德是吧，和我们讲什么道德？我学历不高，但知道平权本身是道德高地，被你学历歧视给拉到道德洼地对不对啊,或许我们对道德的理解视角不同，但每个背景的人都有值得尊重的价值观。平等对话才能找到共同认可的道德共识。
CCL_1733_logical_refutation,Logical Refutation,Logical Refutation,1,是不是吧里这些nt贴都是阿娜发的？,将个别帖子归咎于某个群体，就像看到一只黑猫就说所有猫都是黑色的。这种以偏概全的逻辑，和用同样标准评判自己却无法接受他人歧视的双重标准，本质上都是站不住脚的。
